,21_session,63_session,252_session
2023-06-07,-0.00030585846024333563,0.0019124168011317444,-0.009278872151044726
2023-06-08,0.002821698914748705,0.002998740754111884,-0.006877713327864021
2023-06-09,0.00647179621152838,0.013417146212367559,-0.006278809830751686
2023-06-12,0.006752642718965918,0.0187149350777136,-0.00400289638541651
2023-06-13,0.007920621077592838,0.013576022320827663,-0.004361315843238067
2023-06-14,0.004810632392755032,0.01932729601071359,-0.003358736400956075
2023-06-15,0.001806668128479183,0.020882659775964596,-0.005719863266145708
2023-06-16,0.004791690050453878,0.0216499453531509,-0.006338942824691163
2023-06-20,0.006585792475398922,0.01992004832406047,-0.004944247244932587
2023-06-21,0.0022282456208229107,0.021877116959732046,-0.0018017303498226722
2023-06-22,0.0040131090142701,0.02254100481590915,0.0008685962038017525
2023-06-23,0.0017804952689108866,0.019146229630188305,0.000825439777924597
2023-06-26,0.005982312252504451,0.019072954863343705,-0.000382551332227421
2023-06-27,0.009580159786015674,0.024471517113341612,0.00575468461220674
2023-06-28,0.014994609316119956,0.02726114230417842,0.009609268136407056
2023-06-29,0.00558619552402817,0.01871663620612596,0.003571845680022223
2023-06-30,0.0024436466915875865,0.01725276283937105,0.0074899560955763445
2023-07-03,0.0068762282277259335,0.019544943690111394,0.009833306945847164
2023-07-05,0.0030208168603387264,0.017377684288271356,0.0058989450025723755
2023-07-06,0.004555453668551701,0.020258452032863694,0.0031356238399120606
2023-07-07,0.010396299231405504,0.02957311580134614,0.010884801347168072
2023-07-10,0.01082961393372428,0.025403116954448635,0.0036240603736534815
2023-07-11,0.007322738347757429,0.024145167302748183,0.0019857705941754844
2023-07-12,0.00143731635485711,0.0191519414859187,-0.000632457194791769
2023-07-13,-0.0036300010733157917,0.02206636496285186,-0.0008010027962287447
2023-07-14,0.0010296750771725538,0.022951638354766102,0.0008377622492936609
2023-07-17,0.0014647487282875016,0.02125735644563398,-0.0038582975460310642
2023-07-18,0.0015633207784551129,0.024406790354676966,-0.0006773822243519856
2023-07-19,-0.0006510632885025069,0.02511417908750868,0.0018147056282671326
2023-07-20,0.0027581967827574605,0.027876030225229886,0.0057075285125069986
2023-07-21,0.0025193555052391847,0.02796892132780604,0.006392797256327132
2023-07-24,-0.0009582144911585155,0.029041411968934616,0.004915045676528118
2023-07-25,-0.0018895049133897945,0.022563526398257983,0.003747175690340665
2023-07-26,-0.004729469537897213,0.01774092356859014,0.002917039601776361
2023-07-27,-0.0031798509735262437,0.021613152491837928,0.004871274830020811
2023-07-28,-0.007803188476324996,0.013257753729058352,0.0008770442802275014
2023-07-31,-0.0003559979779407252,0.011020985941797345,-0.001554375474676517
2023-08-01,-0.0024571036264458,0.011310902241898901,-0.005242840726125131
2023-08-02,-0.0034887633751513603,0.01111526378359251,-0.006331008238405045
2023-08-03,-0.0006666244583545256,0.007893024454872721,-0.003006328570887118
2023-08-04,0.0016095450120392485,0.012955450707975436,-0.002165549042278836
2023-08-07,-0.004809020216867244,0.013550315719307315,-0.00109238770151876
2023-08-08,0.0015583305575515016,0.012095168030019421,0.0009527718900363968
2023-08-09,0.0017361812275922262,0.0119189295084412,-0.0021060717695137177
2023-08-10,0.003260371624527636,0.011204603183676998,0.004338683842315172
2023-08-11,0.010125807547336052,0.013255308156200796,0.012774266112700827
2023-08-14,0.0003834686796082565,0.009345355786184006,0.00972178244902211
2023-08-15,0.0021474721007648245,0.008443390927243888,0.0118173698330577
2023-08-16,0.00549423348625333,0.008885577818835921,0.01438194361708911
2023-08-17,0.007699272540278468,0.011868635403306182,0.01555305173005106
2023-08-18,0.008301869582604038,0.017741747135307406,0.026186130338446745
2023-08-21,0.009479520035532873,0.014277793100050395,0.03204001109350263
2023-08-22,0.01305442132619028,0.016145300110578464,0.031755485046161214
2023-08-23,0.0156789910223345,0.015564855213942463,0.027572745682912903
2023-08-24,0.01741149114933882,0.01865736193405132,0.026414066141139836
2023-08-25,0.012567679368062024,0.01901757887388711,0.02742550825275103
2023-08-28,0.01601788004403848,0.023205612253299313,0.033719672023065916
2023-08-29,0.023606081469298212,0.02895770786563978,0.04407492423798076
2023-08-30,0.027002448387146716,0.02698246165833562,0.0446352088200348
2023-08-31,0.0248451379096033,0.028292179237143777,0.043203234839032545
2023-09-01,0.02704655189375682,0.029462348867301147,0.047642111136404486
2023-09-05,0.026493661471578278,0.03282952000494466,0.053111140879340546
2023-09-06,0.026484321209559125,0.03216825539254953,0.059065023370366454
2023-09-07,0.027719490629976695,0.04046816654822605,0.061483553247769995
2023-09-08,0.0272263632250187,0.03654498398112138,0.06100005383976126
2023-09-11,0.025476534417955943,0.030298708780056582,0.059704721224856705
2023-09-12,0.020587655800299975,0.027179682275759065,0.06382982191388664
2023-09-13,0.023093731407624718,0.024539913893423915,0.0603955283639368
2023-09-14,0.023917823576366626,0.027619661606637758,0.06516523312694611
2023-09-15,0.019186050994812298,0.02638776589868974,0.06399170977623969
2023-09-18,0.01757796858211691,0.024744970207658312,0.06033703748026498
2023-09-19,0.00518229907107437,0.016322698863329377,0.05885666669895451
2023-09-20,-0.0014480412115417396,0.010557307161416674,0.055868204237112584
2023-09-21,-0.0005093365791818405,0.011568206650809376,0.057120822793517156
2023-09-22,-0.0016799346880698174,0.012056810223213033,0.05438005206966112
2023-09-25,0.0022300199658209507,0.014857791985947388,0.05907182802821698
2023-09-26,0.0008644968997424396,0.010220443147157754,0.0537099536003538
2023-09-27,0.004206541492209004,0.012330272185993696,0.05703756406197269
2023-09-28,8.11421067488105e-05,0.023324707759697194,0.060924262198824186
2023-09-29,-0.003758138822888113,0.020628862655186042,0.057408169918068186
2023-10-02,0.006729878617912188,0.028142716815658497,0.05919948843818257
2023-10-03,0.006688146502253245,0.03322635627748993,0.058395432985461015
2023-10-04,0.004739452052992643,0.03301869718017292,0.06136173900960884
2023-10-05,0.0027214703792104444,0.024328049809025254,0.061434862572436355
2023-10-06,-0.001681601476707817,0.02759010957409025,0.05515165275359091
2023-10-09,0.000368037068319893,0.02938852810868431,0.05858567690345162
2023-10-10,-0.0007482081991463385,0.02805019747613069,0.058007789375181584
2023-10-11,9.322752252205468e-05,0.031018040285566872,0.06126812567647755
2023-10-12,0.006094591729545629,0.029723785460967322,0.06367336227785558
2023-10-13,0.004225000983498761,0.030452002427471925,0.06324709638338888
2023-10-16,0.011529280672675446,0.03660073905640715,0.07053928502399254
2023-10-17,0.016268283808389183,0.042094281544086565,0.07451456784653332
2023-10-18,0.029269630100797972,0.04319275741480588,0.08065517289700153
2023-10-19,0.03691648355996202,0.04523022286143252,0.08181060883747415
2023-10-20,0.03821865329688068,0.051236291074683527,0.08382798071586128
2023-10-23,0.03528275717131346,0.04974846979339098,0.07914133590871009
2023-10-24,0.030696280555001287,0.05098073285312288,0.07419758891611283
2023-10-25,0.03202542304359479,0.045898983105873814,0.07470615356356047
2023-10-26,0.02735323866778261,0.04820008656810959,0.078180338611753
2023-10-27,0.025650692829144006,0.04994747468084526,0.07806445590768396
2023-10-30,0.02456922426383157,0.04828065627396505,0.08125694386689397
2023-10-31,0.011000017374044324,0.04309140364961639,0.07960997422855498
2023-11-01,0.002979749371634588,0.03699639902618057,0.07953116844373587
2023-11-02,-0.0022350915574886887,0.029053497886730728,0.07983626404418387
2023-11-03,-0.0010404603602933715,0.0282069450631941,0.08330444245482149
2023-11-06,0.0002072152293446372,0.026203877034457035,0.08173214978774879
2023-11-07,-0.000930399871392873,0.026648337583467185,0.08289458305396025
2023-11-08,-0.0026969775707483823,0.021945646564068166,0.07474088272626545
2023-11-09,-0.0035310370909883426,0.017078733824644088,0.07413555449459941
2023-11-10,-0.006201510360236306,0.022945675109903307,0.07184459523100095
2023-11-13,-0.0019525116117339314,0.02623621927770503,0.07766867779315856
2023-11-14,-0.010063102015879455,0.02056211353058468,0.07268598105442692
2023-11-15,-0.009913853388423544,0.023879980600763684,0.07281566849346777
2023-11-16,-0.012904989264752253,0.021252064627796496,0.07437859036998251
2023-11-17,-0.013628074419354208,0.021304273278003327,0.07496157067883957
2023-11-20,-0.017117068287220927,0.019927642526583966,0.07365900672039505
2023-11-21,-0.014162247092537661,0.018906250623043963,0.07547047811310814
2023-11-22,-0.012002878591409583,0.020595843223440324,0.07904973899777712
2023-11-24,-0.009101309505439414,0.023516702998066297,0.08155946426383465
2023-11-27,-0.015157066244652295,0.016037678759748708,0.07524587688727702
2023-11-28,-0.01340000085459725,0.011989080932311547,0.07516722461551995
2023-11-29,-0.01068662896007111,0.009810708322089301,0.07927732181684743
2023-11-30,-0.003257773848072576,0.014488149765084612,0.08148005663356672
2023-12-01,0.004409979441386325,0.014140527424139737,0.08315234019495699
2023-12-04,0.008055506504627497,0.010569362450260522,0.0817503253335381
2023-12-05,0.008087466115047626,0.00977921676315674,0.07620847816696963
2023-12-06,0.0064687555447398015,0.004984481145667852,0.07092831583107628
2023-12-07,0.004447616531948251,0.003882408610174082,0.07114243869967085
2023-12-08,0.0072006025878237345,0.00373264183519173,0.062071350294076844
2023-12-11,0.0045615045468689885,0.001107682702983226,0.06032798624309388
2023-12-12,0.00513330825334779,0.004987851085771267,0.05742888877394048
2023-12-13,-0.0010121138460413848,0.0012498344935811811,0.053611782666480146
2023-12-14,0.0026470717417126366,0.004000804036889294,0.05453121637946734
2023-12-15,-0.0033347944357756676,0.002837701724676567,0.05280883952666393
2023-12-18,-0.007776117413774597,0.008086483019674073,0.05145919863796755
2023-12-19,-0.011316167202998328,0.011211298990969398,0.05337118718244205
2023-12-20,-0.00981125939807026,0.01043551962954492,0.05410606811780916
2023-12-21,-0.007435684511202689,0.013031812478819349,0.05137079933917299
2023-12-22,-0.010093606845381964,0.008046386465618616,0.05079087322887155
2023-12-26,-0.013617061710101463,0.008707388481931755,0.04860984317374206
2023-12-27,-0.014905078336097666,-0.0032991061001034216,0.04404672532458709
2023-12-28,-0.01762866706858457,-0.00593159845684188,0.04686780404277435
2023-12-29,-0.012844873748996677,0.0006002117653329808,0.04841481085293342
2024-01-02,-0.013372543162496031,-0.005769189478486814,0.047321912650469145
2024-01-03,-0.014291669196106804,-0.006994599110847988,0.04597653299361659
2024-01-04,-0.012415449792768762,-0.0066850791721365654,0.04551865035156988
2024-01-05,-0.008512144371961794,-0.001533466808452233,0.04726736121898534
2024-01-08,-0.012995722458380987,-0.006405187742740237,0.03860005318478654
2024-01-09,-0.016376952656289467,-0.012921407579472244,0.0323375146369127
2024-01-10,-0.014816809732244862,-0.010399046193402928,0.03309048712125895
2024-01-11,-0.014481762014809885,-0.013482091129685903,0.02956078172280585
2024-01-12,-0.011975506842409334,-0.013062369720522993,0.03178650364643221
2024-01-16,-0.010165570475685448,-0.013098102749233287,0.033590651900657686
2024-01-17,-0.019006616128340093,-0.026307824221324716,0.02393422061680761
2024-01-18,-0.017728758631977426,-0.030710049838101217,0.019428425031962515
2024-01-19,-0.02428761960305681,-0.04436851799777353,0.009863474303379638
2024-01-22,-0.021051995052330796,-0.04532013964217607,0.008623872726541082
2024-01-23,-0.024254844693820665,-0.0503661633346878,0.003743013276722218
2024-01-24,-0.027750543701334562,-0.04864673725768953,0.003670046763503132
2024-01-25,-0.021033419545238297,-0.04254653624379212,0.007655721988154118
2024-01-26,-0.016388017412402145,-0.038612177489392496,0.010635364123043445
2024-01-29,-0.008991169958782241,-0.038559134689038266,0.010657173208966864
2024-01-30,-0.012967829943902442,-0.043360962538941505,0.008197635419821436
2024-01-31,-0.014800879215456475,-0.037848858288379916,0.005366467939269093
2024-02-01,-0.015537597713677798,-0.03186663171840376,0.004683569612347505
2024-02-02,-0.018290545406794534,-0.028053366854381312,0.002355023070535367
2024-02-05,-0.017450681518342503,-0.021832808270874193,0.0016296498835213225
2024-02-06,-0.023073308624984135,-0.02355544142327526,0.006166325553147223
2024-02-07,-0.014056539750183283,-0.02057464456646263,0.012501851064066205
2024-02-08,-0.010307984530882441,-0.022186440831211907,0.009484262640303776
2024-02-09,-0.007038294622209729,-0.01470683569998521,0.011220625483277846
2024-02-12,-0.008916846616894625,-0.01881411625925955,0.0059697717098339265
2024-02-13,-0.015887529611153584,-0.022681519866149635,0.0026898605466907366
2024-02-14,-0.012642726985517383,-0.023668936258813278,0.004457306947955653
2024-02-15,-0.003940955526709811,-0.020286141276063763,0.001556448888816453
2024-02-16,0.0004510686338079495,-0.020562837108436982,0.002352314087120444
2024-02-20,0.010150961754469723,-0.022047472503825216,0.002739366507455543
2024-02-21,0.00798803421991634,-0.024398555154590107,0.0020230204401436858
2024-02-22,0.012314824609153341,-0.021929896440927132,0.007748349013445122
2024-02-23,0.013528577599376979,-0.021924534399273887,0.012396693226101707
2024-02-26,0.004725801232662752,-0.02633501892804202,0.010677076728418777
2024-02-27,-0.0008759859141319604,-0.03063181984763863,0.006135461453082858
2024-02-28,-0.0011803647326161792,-0.024914550831706572,0.011751510654048891
2024-02-29,0.003803804390762666,-0.02667960058389951,0.014647251640148573
2024-03-01,-0.0005989844413712975,-0.02803817648121376,0.013728450243048584
2024-03-04,-0.00406457430776852,-0.03265027509788887,0.011156209554338936
2024-03-05,-0.004367150489407279,-0.03654681281721539,0.009548705234891486
2024-03-06,-0.009230157058646271,-0.03860596101470504,0.009206390018457578
2024-03-07,-0.006876238677813951,-0.03804944974325419,0.010719891563379935
2024-03-08,-0.010769682995598884,-0.0373498933771943,0.008524319010918768
2024-03-11,-0.009581962177696246,-0.03584400949475297,0.006279650108786061
2024-03-12,-0.010236557068547647,-0.03176472284787568,0.014729656371526678
2024-03-13,-0.0047878097180221735,-0.027945876871075193,0.018287317260521352
2024-03-14,-0.0024623735430849836,-0.030067008067480194,0.012249926911837017
2024-03-15,-0.006021387964046165,-0.028564601157245018,0.018831682012632855
2024-03-18,-0.00472538198852801,-0.027489967324017317,0.023093781278821224
2024-03-19,-0.005382461467744126,-0.022575108809246514,0.026199878657980902
2024-03-20,-0.010044223177465783,-0.024282955647457305,0.01957560826468674
2024-03-21,-0.011773037673676434,-0.02484938025814165,0.018294118879989885
2024-03-22,-0.017079233214091327,-0.02910891960228834,0.014740559135713704
2024-03-25,-0.02093310872874865,-0.03522493143146532,0.008069673210536088
2024-03-26,-0.018336065310519345,-0.034442243228179015,0.006628543285521538
2024-03-27,-0.016954100873734945,-0.03391129626149114,0.008551889036123361
2024-03-28,-0.019137330292561705,-0.029103799206869452,0.006330728034096511
2024-04-01,-0.019621997975713734,-0.028654566230449596,0.00659977880266549
2024-04-02,-0.01972387948961407,-0.034811307457131346,0.0026965937700629272
2024-04-03,-0.016115739302240972,-0.03533987187805576,0.00535935729117365
2024-04-04,-0.012709730509655515,-0.035000590855038705,0.007294218621125559
2024-04-05,-0.01272191815503454,-0.038904301907702554,0.006171417019395609
2024-04-08,-0.015156391585003592,-0.04449575892026314,0.006149210869266675
2024-04-09,-0.015426762589935361,-0.03972094798667791,0.005359345163941098
2024-04-10,-0.015046038321576138,-0.034539435519867046,0.004678517938758064
2024-04-11,-0.0217439541311375,-0.03857270094087539,-0.003150003562979453
2024-04-12,-0.021888102024121503,-0.03525103172854849,0.0029162249787946237
2024-04-15,-0.01821546941935992,-0.036192712049236686,0.0019724051034524237
2024-04-16,-0.016070389653129458,-0.034359661625581794,0.002887801524715794
2024-04-17,-0.01696938373826895,-0.02547035233903383,0.007629094418931226
2024-04-18,-0.018196325991074458,-0.02304036927483133,0.011601772602164662
2024-04-19,-0.017611029087385655,-0.017606333217338288,0.006656505190290041
2024-04-22,-0.019151770108961852,-0.022956526376413544,0.002221217440279366
2024-04-23,-0.02238775767027179,-0.027251120844455357,-0.0007132760996420018
2024-04-24,-0.015914310221308958,-0.023479691675036718,-0.0027624118286229127
2024-04-25,-0.018204204647728428,-0.03165177985138401,-0.008297916659783966
2024-04-26,-0.017887293455537856,-0.03538386234923718,-0.009101077234517585
2024-04-29,-0.02030198516358095,-0.04018506021819257,-0.01989137707365418
2024-04-30,-0.023395442030277103,-0.03891645403157806,-0.024028838920284623
2024-05-01,-0.021172291269023535,-0.041053309444239794,-0.021862238839684522
2024-05-02,-0.021941855884705208,-0.041615309612844986,-0.021416048005908128
2024-05-03,-0.020247490839932825,-0.03692422638474824,-0.02164928729983706
2024-05-06,-0.019740695394520835,-0.041144314132603554,-0.0223247094998813
2024-05-07,-0.015925634542067746,-0.03750482197445193,-0.020573166528454423
2024-05-08,-0.01425899045624246,-0.039918128839264266,-0.023359759425625626
2024-05-09,-0.012452326041233697,-0.036631275337368874,-0.02137562959598438
2024-05-10,-0.010863388853241118,-0.04227631810483068,-0.02484751434777388
2024-05-13,-0.012887650041543686,-0.03911632647608032,-0.028381966148330773
2024-05-14,-0.014050939162104092,-0.034394015951956014,-0.025619869987256294
2024-05-15,-0.011607157169757687,-0.033346869179897265,-0.02328775691978202
2024-05-16,-0.017624573358523965,-0.0388582045334962,-0.03045477851650591
2024-05-17,-0.01541343994551736,-0.03853236576443331,-0.024371600530224136
2024-05-20,-0.00892310115884798,-0.03615627210302019,-0.02029587652734144
2024-05-21,-0.004345789052092597,-0.034911709497281396,-0.024670079916664145
2024-05-22,0.0007270810807002981,-0.03838596176076403,-0.025243916963906154
2024-05-23,-0.0017508965769132967,-0.03820124680771497,-0.02658403577782742
2024-05-24,0.000883950034977099,-0.035354531154067836,-0.023529331269901088
2024-05-28,0.0024257158526090894,-0.03219619519179939,-0.02151832791073649
2024-05-29,0.005377977787869748,-0.03388282615199534,-0.020633588880812015
2024-05-30,0.009900643331226533,-0.03307908664716663,-0.020013415010862068
2024-05-31,0.010471805947257717,-0.030430648830793827,-0.022692830965185595
2024-06-03,0.010205255652295797,-0.027883509121213845,-0.019008297157733778
2024-06-04,0.0057727139541894346,-0.02711593430381587,-0.021411034969957776
2024-06-05,0.015333343608815886,-0.017372040029184244,-0.013980934730988492
2024-06-06,0.0117051322224615,-0.019496512648725206,-0.01694273747425934
2024-06-07,0.011668238636728168,-0.018141358136404384,-0.011661796435230132
2024-06-10,0.008547147838023017,-0.018997289557471486,-0.015788331421361157
2024-06-11,0.014590882088662216,-0.018252571207038937,-0.016981077549332535
2024-06-12,0.016490993550263067,-0.018571507137774335,-0.018983473523460748
2024-06-13,0.016384890488133186,-0.016150061589935594,-0.017437265369158794
2024-06-14,0.01580596637101328,-0.012119570976481087,-0.012599894981313198
2024-06-17,0.02078158562643928,-0.014225995285220727,-0.012090915334642238
2024-06-18,0.01984978735755072,-0.014141090078405028,-0.009750552684929303
2024-06-20,0.009727232929116925,-0.01690632740257436,-0.0172383307233388
2024-06-21,0.01314837466844554,-0.010573815318039803,-0.014043031000555706
2024-06-24,0.012491010423132387,-0.009456710943640756,-0.01701306231124
2024-06-25,0.01541976898919839,-0.002489537244465212,-0.01333094606164087
2024-06-26,0.013095159468111017,-0.004468208970322074,-0.01662514757541178
2024-06-27,0.008498653635090614,-0.007138084804090172,-0.022566520009872026
2024-06-28,0.00859988674032719,-0.00656258800059728,-0.02680384480303577
2024-07-01,0.005947114452740987,-0.007860946815494763,-0.019661684139871127
2024-07-02,0.003801072008823958,-0.007162641497562183,-0.021369443362959428
2024-07-03,0.007730040804408311,-0.00432293700361186,-0.018176434183888257
2024-07-05,0.003890383459953295,-0.010758043550866736,-0.020562649508323094
2024-07-08,0.002656129220476977,-0.00206642391270484,-0.015845212218201787
2024-07-09,0.004122758322622433,-0.00030232429630416835,-0.02304653056695427
2024-07-10,0.003721748848736217,0.0009543583837201552,-0.018611508347546213
2024-07-11,0.0032598794116747154,-0.0007648080282278702,-0.019757975926000593
2024-07-12,0.002710627523184961,0.006289288526641013,-0.015731185067605402
2024-07-15,-0.0044922412526279265,-0.0011166602492559408,-0.01983242709152111
2024-07-16,-0.0049561102254026546,-0.002862808307775744,-0.02331262523334887
2024-07-17,-0.009306874405863974,-0.005328897869468996,-0.02322024065737205
2024-07-18,-0.008911718766299481,-0.0061458434194798794,-0.022423149466826775
2024-07-19,-0.009054735028807603,-0.004961740744531262,-0.018077705484670914
2024-07-22,-0.00206666304996439,-0.0013508108522095608,-0.021966975493777463
2024-07-23,-0.006385028502728041,0.0023045771318086494,-0.022800307774407447
2024-07-24,-0.010414032903850012,0.0026753923574815985,-0.02631692339058278
2024-07-25,-0.014037607581586675,-0.0005872328638130142,-0.025339793805234656
2024-07-26,-0.008072280459885728,0.005805467776969886,-0.019928004533879218
2024-07-29,-0.00611911938807197,0.004758891749744976,-0.025448624026188194
2024-07-30,-0.005293372472454427,0.008656507193817387,-0.024342091996688797
2024-07-31,-0.0071970598847928,0.008595097131659957,-0.02637062761864184
2024-08-01,-0.009723169344723281,0.004450348068528953,-0.0284977522951243
2024-08-02,-0.012790598203937797,0.004993173112265881,-0.027341168413241412
2024-08-05,-0.011713945523192826,-0.002141846107476697,-0.03139002617620679
2024-08-06,-0.014410860617763643,0.003359508851957571,-0.031586434914505634
2024-08-07,-0.01494337069280216,0.0006955341191843267,-0.032995162597434624
2024-08-08,-0.01096145924350378,0.004302781759983443,-0.03087916890589215
2024-08-09,-0.012775095085872934,-0.0010913970089809766,-0.03395788517553722
2024-08-12,-0.016487249677859084,0.0005679039937029895,-0.03510498709026433
2024-08-13,-0.009835979136235462,0.001971400826916714,-0.0392021886186138
2024-08-14,-0.003973475776921753,0.00732900984837026,-0.02756636669997814
2024-08-15,-0.006806525891539961,-0.0004977730398370017,-0.03194758293738864
2024-08-16,-0.007636070336684342,0.003959371936131273,-0.03518889255146551
2024-08-19,-0.00946903649478903,0.0010457644377441788,-0.034806848652714883
2024-08-20,-0.00799861360362486,-0.0004192597803606146,-0.037778124270224644
2024-08-21,-0.008305251786961176,-0.0016813324123934326,-0.04001638121256046
2024-08-22,-0.004076366289678779,-0.00213740682405128,-0.04278194011567216
2024-08-23,-0.007269672624215628,-0.006112442174520116,-0.04736166236739536
2024-08-26,-0.01125348577894214,-0.006391649886875794,-0.047540962891910676
2024-08-27,-0.009955706339415227,-0.00765134857351224,-0.04712638145422687
2024-08-28,-0.01180818815503104,-0.008585702696399355,-0.05106280628754778
2024-08-29,-0.01330635912111311,-0.01458190453391428,-0.06148084923193886
2024-08-30,-0.006513063211702752,-0.012433307307310293,-0.06020205339235862
2024-09-03,-0.0038873374404051475,-0.009026710243486558,-0.05461055270240378
2024-09-04,0.0006888214214781918,-0.00718573280960777,-0.05624806262619142
2024-09-05,-0.002420552338235793,-0.014185015249189248,-0.058864651944180446
2024-09-06,-0.004292903129592629,-0.015128407088184082,-0.061989005175286827
2024-09-09,-0.013286634227655969,-0.020470406997963875,-0.06954720056657215
2024-09-10,-0.01305450873441416,-0.022486609553402426,-0.0718395246347262
2024-09-11,-0.00696491864865767,-0.020689967275793752,-0.06562991401439788
2024-09-12,-0.00922583154678791,-0.023378084245563535,-0.06726909030014172
2024-09-13,-0.014629129765106441,-0.023408678802342986,-0.06342132096521458
2024-09-16,-0.012356432603659151,-0.0282081640235472,-0.06624269975601349
2024-09-17,-0.012237469274140045,-0.028515537571142335,-0.06493592584438312
2024-09-18,-0.011209942660647565,-0.029441285287351904,-0.06211276095723017
2024-09-19,-0.011578247111194595,-0.021510646458770655,-0.05382234251865925
2024-09-20,-0.014891597417186708,-0.02931087638800478,-0.05294068987980971
2024-09-23,-0.0183967217796821,-0.03257887468493004,-0.05991279364403235
2024-09-24,-0.017289416872097285,-0.038128022180909604,-0.06225687651342293
2024-09-25,-0.01661981627686593,-0.03553506030364195,-0.06545471175164697
2024-09-26,-0.020284441916887053,-0.0359735143512564,-0.06726124078936013
2024-09-27,-0.017645545948392405,-0.03438393800119388,-0.0717122022791632
2024-09-30,-0.012620313673004646,-0.032770415041576184,-0.0734004415430417
2024-10-01,-0.010493020505350392,-0.026496222822051108,-0.06655535796876355
2024-10-02,-0.015644401182082213,-0.03201247700011245,-0.07562155919287838
2024-10-03,-0.014013274712668333,-0.024891856467666895,-0.07565527075301504
2024-10-04,-0.017247837536803035,-0.033754664417508407,-0.07946005645289544
2024-10-07,-0.01520834239805613,-0.03408888956078293,-0.07876172024826289
2024-10-08,-0.0097554201155996,-0.03362274313653735,-0.07707216170701281
2024-10-09,-0.009123299109387584,-0.03455200065398911,-0.0806457667097612
2024-10-10,-0.013859636460140212,-0.036873525441365906,-0.07789001347295343
2024-10-11,-0.0075106200161194625,-0.026339201147538516,-0.07436077279208853
2024-10-14,-0.009863457432806033,-0.02822502182208597,-0.07827675178385529
2024-10-15,-0.0072039641321614,-0.026145374868177362,-0.07686968036347686
2024-10-16,-0.003947485381277205,-0.023649497186307156,-0.07924274641564522
2024-10-17,-0.0041985651944626,-0.024685020618197218,-0.08100107697478531
2024-10-18,-0.005499610190753512,-0.024876705196519633,-0.08578469462676908
2024-10-21,-0.005294403993272856,-0.02824541604406794,-0.09149366370126855
2024-10-22,0.0019668524211502447,-0.020475297621629918,-0.09273810852584286
2024-10-23,0.0050410452775389025,-0.019515525699458025,-0.08964935182937683
2024-10-24,0.0025867346329064844,-0.025171153593324003,-0.09094199078029375
2024-10-25,0.0053081406656512176,-0.024889508646868563,-0.09140816998146184
2024-10-28,0.0023416068976147564,-0.026972246444364023,-0.09431201673386946
2024-10-29,0.0003602539877467503,-0.025407768070073722,-0.09624848291566512
2024-10-30,-0.0038491288178565952,-0.02072167527819213,-0.09244619949634592
2024-10-31,-0.006353773983619693,-0.025700983692131474,-0.09148849323997776
2024-11-01,-0.005883260487814623,-0.01913891840422377,-0.08382340819943646
2024-11-04,-0.0031387753839435817,-0.022703812349176178,-0.08029379699793726
2024-11-05,-0.0033638603352373897,-0.02273443807540576,-0.08090435457043266
2024-11-06,0.00010268538023483487,-0.022812105036579267,-0.0771686152280503
2024-11-07,0.004226195279462219,-0.017925736782595347,-0.07590061423921102
2024-11-08,0.005237029739862953,-0.015599547405937275,-0.07055420157851833
2024-11-11,-0.0008283410738396668,-0.01748169482858053,-0.07185018636560514
2024-11-12,-0.0017245661272496937,-0.026030869284392688,-0.07412449795822706
2024-11-13,-0.0039904277879894146,-0.023384110084968324,-0.07875462294693802
2024-11-14,-0.008832157529064522,-0.024826283541375282,-0.0780978238783574
2024-11-15,-0.009756513244234433,-0.024968081310177914,-0.08085503370011293
2024-11-18,-0.010391979351922043,-0.027229349785684143,-0.083457226551377
2024-11-19,-0.00789804292465257,-0.027846394995212576,-0.08621596896450645
2024-11-20,-0.013780438428211639,-0.030019581994059186,-0.08965819227197136
2024-11-21,-0.014918572526851914,-0.02707007238066883,-0.09034776426826474
2024-11-22,-0.00992118856328894,-0.02385760989013397,-0.08902662387104832
2024-11-25,-0.009993195553731793,-0.024926432374854146,-0.09222597344064487
2024-11-26,-0.005933836290702876,-0.021188038024876232,-0.0858300870272315
2024-11-27,-0.0049997389435790796,-0.01720302531790041,-0.0885536223312704
2024-11-29,-0.005811709642270069,-0.020030352299419296,-0.08797415688221633
2024-12-02,-0.0018366917523480186,-0.023695244630913548,-0.09019320404469533
2024-12-03,-8.28436684292555e-05,-0.019895293651467028,-0.08792155482139996
2024-12-04,0.002131113088461145,-0.018244693549766433,-0.08569895706969244
2024-12-05,0.00010076479605380939,-0.018422145466703066,-0.08818600685793021
2024-12-06,-0.0022403534587909224,-0.011872462151278795,-0.08515399885529262
2024-12-09,-0.007624222719908924,-0.012522252817218305,-0.08700679743287598
2024-12-10,-0.00840413939678808,-0.01702625385614065,-0.08495427425101665
2024-12-11,-0.008694711594115945,-0.016955000560242017,-0.08409807211979992
2024-12-12,-0.007735637836984832,-0.019217142043575275,-0.08597868866536829
2024-12-13,-0.002679550988218704,-0.013815277094561207,-0.0802922980079146
2024-12-16,-0.0016437903526338449,-0.014367618706961238,-0.08204313545777953
2024-12-17,-0.001933152221041512,-0.015820369200338025,-0.07956241068183711
2024-12-18,-0.001709993437652546,-0.017517354360214288,-0.07785379148925609
2024-12-19,-0.0005825795641073439,-0.013725549762874212,-0.07629552659984118
